urlkey,timestamp,original,mimetype,statuscode,digest,mp3_version,album,artist,composer,genre,releaseDate,file_size,audio_encoding,file_format,file_extension,duration,format_settings,bit_rate_mode,bit_rate,channel_s,sampling_rate,bit_depth,writing_library,sha256,sha512
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=c75788d9cfb64c63aa8c30d6c5dd4afd&s=5wondmylrjktzw55a0lj2x55,20090724073453,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=c75788d9cfb64c63aa8c30d6c5dd4afd&s=5wondmylrjktzw55a0lj2x55,audio/x-wav,200,VVN4HSYNUY3TKDXQI4W4PUEILFU4RHLB,-,-,-,-,-,-,79402,PCM,Wave,wav,4959,Little / Signed,CBR,128000,1,8000,16,-,fcb117bcf45f3d6de664f8eb3d4b0c35955051e9924a0013c825374d3ab70b02,904f00963b775253db62c926468d721e642d492562d7ce5fbc8ded31621b4356aeb9b2d462dd7dd462b42ea6b6c5bc293101dfe7ebaf39eb9c07d2118a70b0ff
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=d593b2959a614c8a81588c6fd6b55a05&s=ht0mxl55eaawr245mh1mju3o,20091218182631,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=d593b2959a614c8a81588c6fd6b55a05&s=ht0mxl55eaawr245mh1mju3o,audio/x-wav,200,R64PQEEZ6BVNGCLBTAKX6R6WMFLBM4FK,-,-,-,-,-,-,82900,PCM,Wave,wav,5178,Little / Signed,CBR,128000,1,8000,16,-,5530d10c9be9dd69c59a783895ae26aeab50c8683a52755f34778e83658959c8,a307010a643bbb7729e7355db21c56ecbbb888c6f85871874c77f01d20e1c648f9fe82a420f1fa9e2956b3bb4e8a112009b50a4f5882f453416b9bd6b77248a5
tccsa.ohio.gov/dp/whol/clark/fun-8.wav,19970723095123,http://www.tccsa.ohio.gov:80/dp/whol/clark/Fun-8.WAV,audio/x-wav,200,XQM3CLB347IALRRLSHG5BC5ZZEGYHYBY,-,-,-,-,-,-,45100,PCM,Wave,wav,2043,Unsigned,CBR,176400,1,22050,8,-,32867eb330dab648cfc832f13189da427e0a06b91a56eaec6ec5b9e0328c250a,8bd48c26a6825db1dd95c8d139050f854c0aa21ed3003433921a143b7e077fb495159a4a5e4140fcdb9870d8ccad5274e6ce210059287eb294384912ea3d45bb
vmsstreamer1.fnal.gov/vms_site_02/lectures/longrangeplanning/meyers/vr001.ram,20151204212035,http://vmsstreamer1.fnal.gov/VMS_Site_02/Lectures/LongRangePlanning/Meyers/vr001.ram,audio/x-pn-realaudio,200,YKESBHJP22SUSQY7QQUFCODOGWETFCMA,-,-,-,-,-,-,104,-,-,ram,-,-,-,-,-,-,-,-,2c4de3eddc6492ff50a89af08a3fb05234412bbf7b4add651f33bcfca0084ffa,c522f605cf11208a789df9da0334b0756b7ecf879af96c91d2fadaa1b41f0fc309d2e235f573381bd9d99b943239475d1b606a6f76008b72c82f1af6cd1d5ab7
audioarchives.oc.usda.gov/audio/features/wma/feature_6d5cfd04f9c24a13a6d2a5c7e39b4a76.wma,20101008124910,http://audioarchives.oc.usda.gov/%2faudio%2ffeatures%2fwma%2ffeature_6d5cfd04f9c24a13a6d2a5c7e39b4a76.wma,audio/x-ms-wma,200,YWLDB2H6ZHZ64JERS4VFLOAWXMXATWHG,-,-,-,-,-,-,317,WMA,Windows Media,wma,174509,-,-,128040,2,44100,16,-,7762512c9bb4e694a2b07c86704b5cefa3f2bbfb9ade7828297e91e71da83c4f,cedc5dc982b8a49d32081c9586d002d984501b08249593381336413b5ebaaa897ab8b358bff71f46a7a0fbe455e5a15bf51a88fec415930a0a26b98f96f99312
audioarchives.oc.usda.gov/audio/newsline/mp3/oc-s-1623s-02-w_1120f2dbcfd94ec188e74abeecbcc735.mp3,20090419022647,http://audioarchives.oc.usda.gov/audio/newsline/mp3/OC-S-1623S-02-W_1120F2DBCFD94EC188E74ABEECBCC735.MP3,audio/mpeg,200,CAS4KBR7273SEXNVRUOUCLC2A6DTFDMV,MPEG 3 Layer III Version 1,-,-,-,-,-,927825,MPEG Audio,MPEG Audio,mp3,57989,-,CBR,128000,1,44100,-,LAME3.93,e5f3b017588ce7a8dc8a6648d74d38b5df632d10453c6dbe213760ac9207e638,468ecfbe721dbec8044bae561224fb18d6b17698d2fa9df3f91b3c109380e0e8fa90fc4629657eb9834c3efbfd90584b08bb846d6ca4327de286ed478695e56d
ca3.uscourts.gov/oralargument/audio/06-4495&07-1924juradovattygenusa.wma,20161212164714,http://www2.ca3.uscourts.gov/oralargument/audio/06-4495&07-1924JuradovAttyGenUSA.wma,audio/x-ms-wma,200,O7XIV4GZRGNOYWN5ALSVEUC5KGZCDGAD,-,-,-,-,-,-,42613205,WMA,Windows Media,wma,2121066,-,CBR,160016,2,44100,16,-,3339ffbdaafa49f9a54d53d4ff687cf8b06bf1cda280dd429d2b798972753574,b6f7f32c511012405cfd564bf342f53a0ac82e25384626dff3dbb971a2d7bff4424670cf3b8bbb1fb37c2ba1b3ba9eb1cd0ed875553fa1fc269952a3fa2e1151
cadc.uscourts.gov/recordings/recordings2010.nsf/a0fdb2acdd600ac985257be000570312/$file/05121008-5492.mp3,20161018163526,https://www.cadc.uscourts.gov/recordings/recordings2010.nsf/A0FDB2ACDD600AC985257BE000570312/$file/05121008-5492.mp3,audio/mpeg,200,7DBBR7JVYVV4HFTMS4QRUHOGGJOHOZK4,MPEG 3 Layer III Version 1,-,U.S. Court of Appeals for the D.C. Circuit,-,-,-,15953487,MPEG Audio,MPEG Audio,mp3,1822161,Joint stereo / MS Stereo,VBR,69753,2,44100,-,-,6039fec808f3ea527ff08d390b4c9e7fdd7e5366d191ea5a079a7314cb162c32,405f10186990f3ea326ee45c3b0dc67df6e75e92ce767c34bbc25ecf0e9806113849f1a95ef5637b8d4003695896d0b808e11cff6f8413940082f84aabf12d64
cslb.ca.gov/rafiles/0126pm.ram,19991104175931,http://www.cslb.ca.gov:80/rafiles/0126pm.ram,audio/x-pn-realaudio,200,OC76FAZUFIDHJVKZOLV2DCTNYIYQCQJR,-,-,-,-,-,-,41,-,-,ram,-,-,-,-,-,-,-,-,368604a5c16d11d8295725f145919231977606a0c62d6c9d87547538acb6ce8d,894804fc9deb1f1929f8624f2ce42d0d1596dd8785782934a5ab4125000f904b316ee9a124dc255c8c5153eeae27a9bd7af450d6fd545193f80ece06d3d1b910
dod.gov/afis/afrts/video/jul2002/20020705-2.ram,20060520124323,http://www.dod.gov/afis/afrts/video/Jul2002/20020705-2.ram,audio/x-pn-realaudio,200,IV7YNTANAS5YRYPWZVILW4SNVSIH63ZA,-,-,-,-,-,-,73,-,-,ram,-,-,-,-,-,-,-,-,e05994b24e8123a15dba8b2fb7a81aff35ccf18b9de9b6ab58ecf4865abdc9a1,4c6ab7a3142d61a12f9faa0ac5695bd9c5084925788e6be51bdc8792766e949d51154957b5489815a1147865b490d87701f4c10e464e8cc8ba38d15495b3ced3
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=07301422c3f64da9a1f122640c6fcbb6&s=5s3foqacnwxtlx45o13yrw55,20100122015518,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=07301422c3f64da9a1f122640c6fcbb6&s=5s3foqacnwxtlx45o13yrw55,audio/x-wav,200,73VNZ2DE5OWF6K5FEQM4LYCZJ323SYVE,-,-,-,-,-,-,80570,PCM,Wave,wav,5032,Little / Signed,CBR,128000,1,8000,16,-,43c96eea23193a0c84838733d85dc792874b3cdb7c775c810682185cd478e56e,3839b28dd4ae6be56b0656ff7e5634d83bdf714468c6cf565a74e25fa3f5f11bc71b97d42a1f0ce4edc1a299bae9b40e8522c7bc38c600aa666af72655151d6a
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=217809075ccb4f3cbaed28f224d1a219&s=5s3foqacnwxtlx45o13yrw55,20100124023652,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=217809075ccb4f3cbaed28f224d1a219&s=5s3foqacnwxtlx45o13yrw55,audio/x-wav,200,QOQGQBERERBHZOJH6F7FYHA2YHUP3NQT,-,-,-,-,-,-,78210,PCM,Wave,wav,4885,Little / Signed,CBR,128000,1,8000,16,-,6b58c36fda3d5164d84a939003639152b02ef5720a58963080d19bda12b6a105,9c92bca21931c49b0bdb75d497407485b0ab379191d9a2ae4a3435a89cb6e984909e6738e7c2647c035d1e48a9c1b8d7ae84ceb1384ab2e61be33a6a117d5644
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=5b579779648644039b261fc578665b87&s=g0u42y554sa0sumpagg1hmzc,20100515064243,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=5b579779648644039b261fc578665b87&s=g0u42y554sa0sumpagg1hmzc,audio/x-wav,200,DT2YXWJWTGOOVSTH26SRIIR3X6I23STM,-,-,-,-,-,-,84738,PCM,Wave,wav,5293,Little / Signed,CBR,128000,1,8000,16,-,1ed8c90e79eee1aeed0f27a465f3bf87700b36d0b041382bd9992ca81b357448,6814fed7cc3759ac9dc51c514d5dafd19a889d64d94fd5f1217a14bb7b6335d468c85d383a5cace10bc94f4f91738c8e687912cdae5b7641c1c92fcb70c6148d
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=b936a790f9df4e0eb4f80afb16b4d553&s=ythzv0izbrgwvx45claiow55,20100424061209,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=b936a790f9df4e0eb4f80afb16b4d553&s=ythzv0izbrgwvx45claiow55,audio/x-wav,200,SO76HZZ6CNAYXKZFBQVQBBC2LUR25KZT,-,-,-,-,-,-,76614,PCM,Wave,wav,4785,Little / Signed,CBR,128000,1,8000,16,-,e037fc77d471d29281779a29632acdb3aeca92402aff15ecb45e918126be6d6c,565048e43c792db94a666903cb25d20d3644a14b3f8a64f6a5ab447d9da60980921c32caccbc3eeb3f1ba971cb6c31c50bde1d11a52d4560ef065fd9d3e0635d
goldengateway.blogs.ca.gov/wp-content/plugins/si-captcha-for-wordpress/captcha-secureimage/securimage_play.php?si_form_id=com&prefix=aqobq63bnip3go2b,20101029115447,http://goldengateway.blogs.ca.gov/wp-content/plugins/si-captcha-for-wordpress/captcha-secureimage/securimage_play.php?si_form_id=com&prefix=aqobQ63BnIp3gO2B,audio/mpeg,200,I6JOCZ5WY7IETEFMYRJLCIAVWKJBOSZI,MPEG 3 Layer III Version 2,-,-,-,-,-,35712,MPEG Audio,MPEG Audio,mp3,4464,-,CBR,64000,1,16000,-,LAME3.82,c0eb0435df445ca1bb815cb47914c38310c17c583f3650c9bd668443fa1dc324,093d6119984537fe4fea00b5403da051be45d6a8614261b1b1b6153d35edca76ff19aec3b1bde0b7b0450bf02d3d1a74b1f6c861ed650b4ffc80ae03381f6534
mbr.nbs.gov/id/htmwav2/h1440ch.wav,20000830123546,http://www.mbr.nbs.gov:80/id/htmwav2/h1440ch.wav,audio/x-wav,200,ZUAMRGT7VDGMW3KBABQ3P5O74CI2LG6U,-,-,-,-,-,-,94394,PCM,Wave,wav,2139,Little / Signed,CBR,352800,1,22050,16,-,bb776af35e10dd36a985d3b9f2148e0518f8ac7f614a7dbc0d49c95bad86e20b,7837c229f18383fb4e1d08417ac7c6869eab858f34dc7313c2939663d34955eed435c8574d4001a6be0f43c071eeabfef9c5b49f0769db420f23ac155ce03d5f
mdaqmd.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=eb0b1accbf18412cbac31e951fa82966&s=vfrnq2ivpebfy52r1ch5nq45,20100819153330,http://www.mdaqmd.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=eb0b1accbf18412cbac31e951fa82966&s=vfrnq2ivpebfy52r1ch5nq45,audio/x-wav,200,YQH4JPVFLUT3Z65Y7HTJ4SCJXD3UZESA,-,-,-,-,-,-,84904,PCM,Wave,wav,5303,Little / Signed,CBR,128000,1,8000,16,-,80c1ccbbad08ecf643b307e9e1e4b14fd7317217bcb32bf0bbbd986559b4022f,a33ddff8bcb6623f72ecc54209cc90982c0620cf96439897db405ddc5aa35933da2e68a18e02b67176f60634cdbe94b944d04f327aed4fb7148b960d67865883
media.sd.gov/ramgen/lightning/htdocs/ful/media-images/sdfr520_577.rm,20110818203446,http://media.sd.gov/ramgen/lightning/htdocs/ful/media-images/sdfr520_577.rm,audio/x-pn-realaudio,200,JIIXKYTUBSQ7NOLDZLSIWC2NUO5PNACT,-,-,-,-,-,-,97,-,-,rm,-,-,-,-,-,-,-,-,06523713832dcd50da1a6a281e259fe291f0204c47d43285ac4f30394f15fafd,f3bd7e6d6d72d1cb03964808f806ee1dd4fdc7551f2e019f860e8b058878a4c4fe1c5cbc29b749e781da012ec9d61ff96eea0af144a49860bd85c963ef34697f
nass.usda.gov/statistics_by_state/minnesota/audio_clips/cw100907.mp3,20091018091233,http://www.nass.usda.gov/Statistics_by_State/Minnesota/Audio_Clips/cw100907.mp3,audio/mpeg,200,VVO6ISNZU3DUXGGWWEBXVX3ZEQX4D3CL,MPEG 3 Layer III Version 1,-,-,-,-,-,2426381,MPEG Audio,MPEG Audio,mp3,101093,-,CBR,192000,2,44100,-,LAME3.89 (beta),e7fd891576efe6a308afc304a49eda96d600718217ad6794f2a9b534014a1fba,5c0a89a648168c580818a46f9312c294b64eec7ff4c15a20a4d6d2c73caced084d02457d225aa02d8551be61fa3c32e33d854b05be4420bf002bd70049b6c1ad
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=6708be55ee924ec78b79671a94cd83c2&s=tv4dmp55u1dbge55pi41hm55,20100430071354,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=6708be55ee924ec78b79671a94cd83c2&s=tv4dmp55u1dbge55pi41hm55,audio/x-wav,200,RMLSGW4VJEIEHTTMLEEDMFVFVCLSIRMQ,-,-,-,-,-,-,80722,PCM,Wave,wav,5042,Little / Signed,CBR,128000,1,8000,16,-,616e24f2c7189ccd46564bf032abbd165fc6c20d6c8a0a0be73ab91564bdfe41,83efcc219494869df933556297609418ee790956ce14d0cffb4644b4ba2673a1c679a32302cd8529deb6d99d3bc403a3e4dc8f3553ee3ca2ee082b163228772c
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=e41a8191753d421d9f784b2f46bd546a&s=dlm14z455bity355o21pdi45,20100723144528,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=e41a8191753d421d9f784b2f46bd546a&s=dlm14z455bity355o21pdi45,audio/x-wav,200,OHYMEGTTSOU4TKEBOR7S6R5GYUAUQMK2,-,-,-,-,-,-,75886,PCM,Wave,wav,4740,Little / Signed,CBR,128000,1,8000,16,-,1d59a5788b714e4a2f9e92194896a6d5a2ca12182636e8af81b37bbeeb845ab1,bbb9a93c733e8589222202fa29db8b4acb8d7b8ddbe2daeb1dda3ab25df32aaa788006bf2bf3ca2edbefaf568098506328e460f3ea66ec7136fa03e605166618
audioarchives.oc.usda.gov/audio/features/real/feature_9f2b36b38b2e4c01818645f0ea17ffed.ra,20091010233230,http://audioarchives.oc.usda.gov/audio/features/real/feature_9f2b36b38b2e4c01818645f0ea17ffed.ra,audio/x-pn-realaudio,200,QGOCEZ4MSSWWAN7O23GQS6YVVCRWJUVX,-,-,-,-,-,-,145145,ACELP,RealMedia,ra,168959,-,-,6500,1,8000,16,-,a523c2453fd34c36c2c92770fc9fedbdcd18288dd2b3e8ca10c00b931cedffad,6ccd813f69db2d3f96ab55f597bc5b78a48df2a0f5f8bf5fc1071d4a6763e4bee88f373b9ef5c37a77c05b24db75bb1af943abc9abd563e7b4558bbc0da0201e
ca3.uscourts.gov/oralargument/audio/07-4437mcternanvcityofnyetal.wma,20151207114619,http://www2.ca3.uscourts.gov/Oralargument/audio/07-4437McTernanvCityofNYetal.wma,audio/x-ms-wma,200,O26LASCARXMZUAUYPY56KYTM2RWBJ747,-,-,-,-,-,-,81475295,WMA,Windows Media,wma,4055166,-,CBR,160016,2,44100,16,-,d54eff61322c79bbeef6bd4c2eed34ff111304eb1939d1f7762bc66ea6e7985d,266f830c7527628df94405c8928e53761603535b5b58fc52192392755dc023a421454fff30c1b1cb87859cd989cc6b3c9bbaac55b72314b5c8f2855d81fa3bbe
coop.ca4.uscourts.gov/oaarchive/mp3/11-1226-20120321.mp3,20161009081429,http://coop.ca4.uscourts.gov/OAarchive/mp3/11-1226-20120321.mp3,audio/mpeg,200,JR7WPDVTOZBOXGXWXHAFNVACXUVFC5J5,MPEG 3 Layer III Version 1,21-Mar-12,4CCA,-,Richmond,2012,39542317,MPEG Audio,MPEG Audio,mp3,1977051,-,CBR,160000,1,44100,-,LAME3.97 ,90a205a8b47f38bbafb71e82b39b28e7b7eed8b85ca707498430fb3c2a59c9fd,ee5c76373d5ad1a67d6ed72cae07db701293b3cb94ae3e579d9845634f02654ca5c5334c376ddeaa2bdf3f95990f87a3ae10e4339038923b4193afa884178efd
demradio.senate.gov/actualities/landrieu/landrieu060621.mp3,20060728000456,http://demradio.senate.gov/actualities/landrieu/landrieu060621.mp3,audio/mpeg,200,N6LKGBPPK7AOH2QF4EIZ2CZKBMQ3WTNI,MPEG 3 Layer III Version 1,U.S. Senate Democratic Communication Center Radio Broadcast System,Landrieu,Landrieu,-,2006,3225434,MPEG Audio,MPEG Audio,mp3,230359,-,CBR,112000,1,44100,-,LAME3.93,f7587a3acc986b448d7aa48b97a63cec0a2d92a6a27c8e8e1aacc133bb0d7b47,5ea10c25575324472778c690605466efd1c027e5ef066693323ddd8e99a2d9159d89c88ed503d53c5dbf9942276ed71fb5134633956bebafbcdd781b87a51565
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=27d34fff5fc2436588c4e1452b8db5f9&s=nvcyiimhi1r45gmfvaxo5p55,20091229153909,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=27d34fff5fc2436588c4e1452b8db5f9&s=nvcyiimhi1r45gmfvaxo5p55,audio/x-wav,200,GUJICWSQDKGO5EUZZXTUN33GEPMXUDF3,-,-,-,-,-,-,81152,PCM,Wave,wav,5069,Little / Signed,CBR,128000,1,8000,16,-,838f719a138c296130d93f6a29f332d27ca473c056999c5e8c2003e14cea25d0,a818b8846505f44dd7f5a69f3ee8af7cf4d490d74c5acda5e4dff33132f777066dc401832e3cda5b536dd5995d38b9ec7f4d14d6ab81d987a899375dcd6c0b15
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=2c0cbde05e5c4178a7c33518bc52e5ec&s=xm4iic2zy5krem454j5nby45,20100731212630,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=2c0cbde05e5c4178a7c33518bc52e5ec&s=xm4iic2zy5krem454j5nby45,audio/x-wav,200,RGHSXTG3L35VRPVASFH6VLSLCOEEPY3D,-,-,-,-,-,-,74684,PCM,Wave,wav,4665,Little / Signed,CBR,128000,1,8000,16,-,83fa0c6ea71c77043d0224ce9713553a3811635c222f9d680e016e1d1cb3fe2d,762b69ec6cf67c482aada6dd756a1ee5a2b24f406b1de25e1d47d677b6696f6af6a2ecbb73450a5180292946e2f0cbe0c0952be18dd6745d5587f0dfc9f647b4
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=69b8a11d37f0448f9235756cf4f5f433&s=3rgle545mt0o1kzy4zyr1gi1,20090808121242,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=69b8a11d37f0448f9235756cf4f5f433&s=3rgle545mt0o1kzy4zyr1gi1,audio/x-wav,200,53XC6DXHX2MEI4YXACHKG2PJA4WXX3LN,-,-,-,-,-,-,83180,PCM,Wave,wav,5196,Little / Signed,CBR,128000,1,8000,16,-,3e45fd75ccf28e54dd9b09666ef1030dfb5425af62197339be8febed0a90caa6,5e70426ec51df40db1f83e881f5d981bd1f3c7cdc523cb8dd0066bde6baf61be33e92189be7d6903769b6f5b4d3db009cc2ea586164ea9a87c35465d5a45915b
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=ca1c8c6b912a44928b58c52e52d8460b&s=0yf53l55wrdjz445asx0vvmu,20100725220141,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=ca1c8c6b912a44928b58c52e52d8460b&s=0yf53l55wrdjz445asx0vvmu,audio/x-wav,200,NL2KLHCGZU5G2PG2YGYKZI6H6UTC35KI,-,-,-,-,-,-,77274,PCM,Wave,wav,4826,Little / Signed,CBR,128000,1,8000,16,-,c3bb17880017ade672a7d9b1eb91879d8e4bf9484916e0824a69eb6cf9a219dd,d7698ffc03f5e34b6e0424064461d04fbd3eb72b536f81974f73d9e10fcf5eff76984c30557ecc72538299a7ef4f35fcfeb99694ad183a41ea72dc0e16b30fbc
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=e8940d32537e449fb4130699665cdbcc&s=rfw1bqi4wopvw355ltwqbyzd,20091020073815,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=e8940d32537e449fb4130699665cdbcc&s=rfw1bqi4wopvw355ltwqbyzd,audio/x-wav,200,VNYUSWTSBZCWOWF6HSCEL5EDKEVU2P6N,-,-,-,-,-,-,73282,PCM,Wave,wav,4577,Little / Signed,CBR,128000,1,8000,16,-,1067c09e7fae323267d6a211f352066e5c807d43c245b25841961e8b6a989417,bc6fde5eaa3882278d644fe4baae29010f03ee2b9428f617da67e73486b24601031fd7910224ccb9661b64d8aa05b1f77d4bd7ab3819a0d7f37c1a1fe2a0bb03
floodmaps.fema.gov/prelim/prelimdata/north+carolina/bladen+county/prelim_issue_date-2014-08-29/firm+database/a0000004d.spx,20170607060911,https://floodmaps.fema.gov/prelim/PrelimData/North%20Carolina/Bladen%20County/prelim_issue_date-2014-08-29/FIRM%20Database/a0000004d.spx,audio/ogg,200,YHOJKKPSM56D3MOJLLLHQEPWLBRPEMIZ,-,-,-,-,-,-,4118,-,-,spx,-,-,-,-,-,-,-,-,8ff6a7fe740955a90a10b84c444d98f543088af5c0e86fc6096c0555a0129d19,1a4d00fe596b0e4071d510b8f7e4db6a85c1e58c7ae3ca8d1402d2114bb311b7afecb40afee9dc6a746c4ee4ede02f9278eb06606a97095f18492de389e45c96
house.missouri.gov/pr/audio/3-3/el-amin+and+yates+on+350k+limit.mp3,20041022180011,www.house.missouri.gov,audio/mpeg,200,V47EMOCXBYN3JN67NRVQ6XZUJO5WA24B,MPEG 3 Layer III Version 1,-,-,-,-,-,494079,MPEG Audio,MPEG Audio,mp3,35291,-,CBR,112000,2,44100,-,-,6379d78f3c1ca6d9b6fee3c93e01d07bd9727701e1fe9903651a3ff90f6bfcd5,1c9e6453fed15c4ce6e2557994672d0ddb422db767a5df3b648910125e2bd413dfe88313acb9290e35108978f1ba1a0f79b6578429dcbc3aa71839c98f1c435c
kids.msfc.nasa.gov/news/2001/news-thermalvent.m3u,20011113232050,http://kids.msfc.nasa.gov:80/news/2001/News-ThermalVent.m3u,audio/x-mpegurl,200,PR2GZV2VMGQW25CHLW3NSUMUUVGZYLUA,-,-,-,-,-,-,56,-,-,m3u,-,-,-,-,-,-,-,-,95e1fa17b5699e87f1ee16e34f2259d187e825b10a745775b541894709cda5fa,08505bde67b1788b69a5b2ae568d3b05d3c6d1524aa64b39beb22733ffdda019b993207e5a52183f2b7d461839f21f81371fee71617c377c3caf972499b22268
media.sd.gov/ramgen/lightning/htdocs/ful/media-images/sdfr5160_4057.rm,20110818210126,http://media.sd.gov/ramgen/lightning/htdocs/ful/media-images/sdfr5160_4057.rm,audio/x-pn-realaudio,200,KTCRU7KKKWBD6FOYKH27OIQOOAFMTF2W,-,-,-,-,-,-,99,-,-,rm,-,-,-,-,-,-,-,-,bde90ad19d0a32d2aa0264fd40e94ee9ed9654c81b1081b672956eb274ec20d8,a02dae2381dd024d19a75db31afafade11481cca1fc2e0ad79e26e81d9bdc94d3e02dcac6ba715be901adf5546a1325fb2050b3ba519796799c20adc7d703295
memory.loc.gov/afc/afccc/audio/a386/a3860a1.mp3,20150211002155,http://memory.loc.gov/afc/afccc/audio/a386/a3860a1.mp3,audio/mpeg,200,HFI5ML7T4LZM5AVLUNHZ7MQNULTCNUUJ,MPEG 3 Layer III Version 2,WPA CA Folk Music Project,"Library of Congress, AFCCC",-,Folk,2000,375212,MPEG Audio,MPEG Audio,mp3,125028,-,CBR,24000,1,16000,-,-,4295e40bc92e61c02640536555ebb45b87d9315502168355dbfda343a1678b5a,db293c542ab03ee499b27e4ab481de101d804372f83889553086e9eebaef57061c31bc5ee6ed9f65e20125e415eb56732c38f728bcb0578a68d544852238fef4
nps.gov/mana/media/sound/bof-10.ram,19991112063124,http://www.nps.gov:80/mana/media/sound/bof-10.ram,audio/x-pn-realaudio,200,3NR7E37JFCEAIZEY4LNDLYEPXU2WOYTA,-,-,-,-,-,-,52,-,-,ram,-,-,-,-,-,-,-,-,08eb64dbfa406e4b13e3adcec81b3eb068b750ea819f91b5785686e1c458d4c4,7c44f05cd3857f76724ea380da6d9287fd862f3ed3d04e4bcc148858976760bab0f2465ec47c54308004e2dfdc6e0f350a0b37a73cb1c69b69d5c5280b61caf3
nyc.gov/html/om/html/99b/visa2001.ram,20010612071619,http://nyc.gov:80/html/om/html/99b/visa2001.ram,audio/x-pn-realaudio,200,QPBHIFDNMSMSCU32FU25SUOXXJ2JHZQV,-,-,-,-,-,-,58,-,-,ram,-,-,-,-,-,-,-,-,3d3fec7436c6634e155a5e5eeb3201dabd06b4787009c5380acbff61b96c0780,d2dfaef102e9beab757b4cdf315d8435e3fe71339a7bfc21e0ab874302a0a4cbd61d64b568d69a59c7d2d68499206915eda6acbd745ffe79a9667a3457c159fd
oralarguments.cafc.uscourts.gov/default.aspx?fl=2010-m920-2.mp3,20150316085411,http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2010-M920-2.mp3,audio/mpeg3,200,BLL2QEWAV26ELBHFB3F4PV5SETD7A366,MPEG 3 Layer III Version 1,-,-,-,-,-,675292,MPEG Audio,MPEG Audio,mp3,42161,Joint stereo / MS Stereo,CBR,128000,2,44100,-,-,1fed358efba915de92fdad647632cd962bf3fe3e7c05f5dc9876dff3232d317b,b3e3b26cdd920b1032d4923788af3d24ff66dcb3586f2a54dc3f12219e526cc5a9d1564613634f8c4b7dd5b76c23781112b5f159050c619e05d93299e8990026
oralarguments.cafc.uscourts.gov/default.aspx?fl=2016-1961.mp3,20170407143000,http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2016-1961.mp3,audio/mpeg3,200,RO5UMDJANPPMWNJ54WBTS4FXFPLWOO47,MPEG 3 Layer III Version 2,Line-In Record,CDR420,-,Other,-,7633654,MPEG Audio,MPEG Audio,mp3,1908166,-,CBR,32000,1,22050,-,-,a06148a847a408745f5d778468e7644a28a76440fd92a4233fa9a473002e248c,027883081d0eb733e35547a5f75280e116d3ebe25ba5e47e00694738d9bea3ce8799ea58e34dd9d54da33294fc7207fe80be5d051a7f4b3aff0320fb37bccbcc
