urlkey,timestamp,original,mimetype,statuscode,digest,file_size,sha512,sha256
tidesandcurrents.noaa.gov/noaacurrents/downloadpredictions?fmt=csv&i=&d=2017-05-28&r=1&tz=lst/ldt&u=1&id=sea0639_3&t=am/pm&i=&threshold=&thresholdvalue=,20170620105657,https://www.tidesandcurrents.noaa.gov/noaacurrents/DownloadPredictions?fmt=csv&i=&d=2017-05-28&r=1&tz=LST%2fLDT&u=1&id=SEA0639_3&t=am%2fpm&i=&threshold=&thresholdvalue=,text/csv,200,DM4MIP2LX3OP22R535ZIACXODV4WLNAG,528,546c994bb548c15bcb08c792a6b2300035cc42899a7b280ba9de1d915f4999b31bb9381c2353b601503ea4a857923aa42f8c90535d56d58329f2f4e6b37b8c9b,174c091ccd39162dcb64b312ed68fe836359955b16b5452d29034f1ecfd5f4f0
xray.aps.anl.gov/ganglia/graph.php?c=sector26&h=s26dserv.cnm.aps.anl.gov&r=hour&z=default&jr=&js=&st=1448845993&v=0.042000&m=diskstat_sdc_io_time&vl=s&ti=diskstat_sdc_io_time&csv=1,20151130033015,http://www.xray.aps.anl.gov/ganglia/graph.php?c=SECTOR26&h=s26dserv.cnm.aps.anl.gov&r=hour&z=default&jr=&js=&st=1448845993&v=0.042000&m=diskstat_sdc_io_time&vl=s&ti=diskstat_sdc_io_time&csv=1,application/csv,200,XWBZC36PHI67PVYLOIYBNCBQLEPFBPNN,7058,7cae3e5ba9288bd5646f4c8e9f91a40b09bf6415d5d949a9bfb09ec6df2fc9695cca2edf2c67c444581441e76de13b267be8144f5d25316b73b91d8e8785f408,ae7dae50df9002755453e865b1caaf826e85193a6a9d6c4b872f2d587dfb6c72
2bts.rita.dot.gov/publications/state_transportation_statistics/colorado/csv/table_01_02.csv,20141209140313,http://2bts.rita.dot.gov/publications/state_transportation_statistics/colorado/csv/table_01_02.csv,text/csv,200,KKK2544CO4HTGD5UUVYDFHLT73UCX6FL,1022,5e6f10412a34d648927d2b26fab80b00695998bc03b6e756c7fe0b48377376318cd00182262c9512f54b555ae62bd87f43032505c256032498b6731956578115,1e0b583dcff7e026ee60073356c97db4af3719d8b062b971db6044419cce0635
bts.gov/ntda/tbscd/nohtml/maps/metric/mo.csv,20000614022839,http://www.bts.gov:80/ntda/tbscd/nohtml/maps/metric/mo.csv,application/csv,200,XWZPEDUU34NPHCOUZMGGL75UKJUK7OBF,1637,517a47d34360b0c64ba44988c1781630422caf51a94a135834ebe84b0c5bdf055bfaabb70c50b3d05b1b6645ece2175448cd778ff5615b6cb75076cd769b9b5f,eb784aa5904da06bae30dfaa1f04a5edfb621440f771b2cdc7afe8c41adc7d95
ncei.noaa.gov/data/global-hourly/access/1958/20679099999.csv,20170705103709,https://www.ncei.noaa.gov/data/global-hourly/access/1958/20679099999.csv,text/csv,200,PVHHU53BB4AQ6CPL634RRQE2EG7OBRO4,359316,23a902ab764f8e1817353b7dee4710d27d2be6396da586ed21a104ac6b40dd5beca1a58d0b6997f5d011139f87e249110a7e77b334348c2c63d9832e3bc3672a,536c71425d96bce1f2360323b67d623d059e0ba10ecc73cf5b80bf91eef8ad73
ncei.noaa.gov/data/gsom/access/asn00027021.csv,20170102184233,https://www.ncei.noaa.gov/data/gsom/access/ASN00027021.csv,text/csv,200,TVXYTAUXFUXQ3W5RQBLC6CPMKMGOYK3Q,81061,a1e8b9a7eba707e164474209c120562717c6e734b443d98c11edc9b29588db463788a2424e4970cdbc794377d6289e0b50662b2878c82c196fd1e87cc5d97705,bd895162baef5a09c049d55021746d21160e3bf80881897569402e15c097d62c
ncei.noaa.gov/data/gsoy/access/asn00010805.csv,20170103163254,https://www.ncei.noaa.gov/data/gsoy/access/ASN00010805.csv,text/csv,200,GQ26XUJZMKYKDWXBAOJJBKFBMKZ5HE6O,219,64056ec40f5b7f10a14777194abf1d1874ba88cda41f653f672a77a24eda4f5f66936f4f16b571104f1734eb1e09a2714c4051e1f9225be612eb68e7c1c22d0d,4ad5d4e6c251f2ba9d0fd73454e32a3df584ae37791cf81d077e40c7fc5bd9f2
ncei.noaa.gov/data/gsoy/access/us1gack0001.csv,20170323110611,https://www.ncei.noaa.gov/data/gsoy/access/US1GACK0001.csv,text/csv,200,WZLTKRPMSWRJZ2PH4SRIXSQV2ZIB3QTL,302,ef31f845b558cf5e6e763866d8db7e2bb48c1a37b2091f78194be10d1892e87bc139b3a526774f1f843cac0a2a842db863b537e043fdb125302db2dae1768641,7bad5a2c04650b9834b92fdcde6e96400397d6cd9521c82db727906638262465
ncei.noaa.gov/data/gsoy/access/usc00469613.csv,20160920162510,https://www.ncei.noaa.gov/data/gsoy/access/USC00469613.csv,text/csv,200,PFG27JQ3WIXAVGQZWCJARUR3OGMFGEDO,282,87244c356c4045844c8340d20aeb1133cd3b13f74e8d6205eb9b9342a0863c41f06b789ec4e0e5dbe65eccd0b4f0d3f9d9ce05de8d059716d5f56bd3cd992ea6,8455ed7c6228b96d36e14c9461ab73839129f086bf766ce8c902b62ce7fc3de0
ncei.noaa.gov/data/gsoy/access/usr0000agre.csv,20160916091329,https://www.ncei.noaa.gov/data/gsoy/access/USR0000AGRE.csv,text/csv,200,MQK7K4BH3L4AMVB7BSGU2NM6A6FMWMNK,7189,e4885ea7eb1fa9859b938b8f7639b3cf114e3ea91297b46cd0a86f91386f9ab6ed63d8f2ce9706a96191d3916cd1a185f1457f3dcbbc08eaa82a57383ae3c82a,b09cd45a1d676bddc26ae17ffbcf4c053313c1687888ca2bd1558059a016bb7e
ncei.noaa.gov/data/gsoy/access/usw00014750.csv,20170313220705,https://www.ncei.noaa.gov/data/gsoy/access/USW00014750.csv,text/csv,200,RX7WG2NZ3T5ZDNCXHBDXZSJ6TKC3JWLC,35041,08a4a1a1cadd7ea755368c1fc560e0de10098b3c6c078a9aec7b9970c195ff5ba6660052e9e8a7bc5e0e4da853c14d6f2b886afdaa62fcefe19e91c1ecadf618,ed51e9683798babab0ef3cf3db47942e03b4078504847ef58b1bd82c893ef52d
rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/702725/702725_2006_solar.csv,20170224050545,http://rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/702725/702725_2006_solar.csv,text/csv,200,ENL7RWW56PA5NNAMJ2Z63U3RU6CMDFZG,1547963,fd5054fd74675149031f6a7ff64f2559d993cc9a9ad8285c8bf69286fb2c5308ed1e210887b20a969cb440b958404bacf4a40b97a02f300249db9adb9aacff00,45ca615036bb15b866728d6fcaed90827e102eaf5752cedc0be0c8ecac926265
rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/722160/722160_1995_solar.csv,20170308192548,http://rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/722160/722160_1995_solar.csv,text/csv,200,FUCYQHCLROKOLGBRRAL4NE7CQKYJ4FYK,1539409,e01a54f8ac3ad1be41fbab428ba71bcb352f5be4aa7c29d5f20761d14486aeaec4a2c641de4f6f1aaee35c72fa9574bc378b59ada821da7041bb3fc40b2a3f1b,4213fbd230018541125f2814e299502d9a20401ad1ce71f741bc0b1045c107d4
rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/744904/744904_2005_solar.csv,20170721062326,http://rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/744904/744904_2005_solar.csv,text/csv,200,RTOEVPRF7CZDU34QLDBYJEZK5SKUORFE,1325918,423f9f7b033642d50f00fa6bf3ce5b06d04dcf3965c2266f9fdc82901f983d56a43fd75b6a2262286d5b31cce3aecd900c37abd5f116ca7d0e11cb231e2d0bf1,4fafb4a4df9f51a1fc05ddefe4a2e6700eb80c817b612a84ccd93745719d7610
tgftp.nws.noaa.gov/logs/shipstats/shipstat.out.201602262230.csv,20170104001743,http://tgftp.nws.noaa.gov/logs/shipstats/shipstat.out.201602262230.csv,text/csv,200,YTQMO23OT6343WJGRR5KAOHJVODBJ6RR,237531,ddc93f77eeb13aaced8f257bc0f2352ed8beb02123b06628ee50930bfa3d88285975433f7fe9e4fe4a095c09dbd63f0c8511db31c39413d1e4bc7433695ad2a3,4eb9625f11fae29e88f2a0267f6b3fa2f06cf93c0c8515e06716517dee8435ea
"afdc.energy.gov/laws/csv?jurisdiction=mn&technology=elec&law_type=inc,lawreg,prog,stateinc,upinc,lawreg",20141206185113,"http://www.afdc.energy.gov/laws/csv?jurisdiction=MN&technology=ELEC&law_type=INC,LAWREG,PROG,STATEINC,UPINC,LAWREG",text/csv,200,NFC3YJGMIOZOSJHO5K42NM6CQ24ZQRF2,7877,996775167f095a02bab54af23ece06783c189db34ac8d9d631ccae6c406e92d803d6dff08d7ca51aa6f52880203e50bf9c3470f5cd19495bb5954fb346c4f52e,f6557b43a00ef27abef83fd4c2a479547faab1a4e250178315035f9a3d3a2cf5
bea.gov/national/nipaweb/nipa_underlying/csv/nipatable.csv?tablename=45&firstyear=1992&lastyear=1996&freq=qtr,20120114033759,http://www.bea.gov/national/nipaweb/nipa_underlying/csv/NIPATable.csv?TableName=45&FirstYear=1992&LastYear=1996&Freq=Qtr,text/csv,200,KQRXA2QT3F62P6DSVR63SZC3XJGH5MTH,13141,5737d99528f8997f354093708c84e5fe12f207340166ef04015bffae99b92348a02c5979fd4ec7b72f55b6e911bcf74ba313e5a97097e6e204f5b1e572e41a1a,7a08b58d0131ce3f1a63aa1af79d6c3999f38e8826a3cceaa052f82eeb96b0a3
ncei.noaa.gov/data/global-hourly/access/1957/10953099999.csv,20170702185952,https://www.ncei.noaa.gov/data/global-hourly/access/1957/10953099999.csv,text/csv,200,OTZABEZJYWIDTQKBEWQFCOSQUYKWNNL6,1044071,928a12754482194291c0b1518438ea4740fa0e8e79040d941807472f431cedfb66423d00aaf3b594446866cffbe95427f9c3932d47511ad6887556095af1ba11,2bb355838cecc11f0484e7284fec5fa3c44b9bf0ef15d670f386591456fc0fc6
ncei.noaa.gov/data/gsom/access/pum00061769.csv,20160907211622,https://www.ncei.noaa.gov/data/gsom/access/PUM00061769.csv,text/csv,200,DZ5JTTMVJBYTLX5XVQJNXBQPYDUZNL5S,231,c6b604e73b43b7b36c7bda58826ee4fb0b9a80afa4b2d8508090a3a2dc5e13fb34b45e816d67aafbce187fa11c84710758325382595f8db8f728de76aab0723e,c1c39d69033f8f18d8eb12c87fad7bb25ccd5607ce6061b976e00385c02a3d77
ncei.noaa.gov/data/gsom/access/us1inks0019.csv,20160908082719,https://www.ncei.noaa.gov/data/gsom/access/US1INKS0019.csv,text/csv,200,NHLNPE6VVWVNL2EH2U7AJTE4BPYCKCPW,320,83a4f32c79a707a7eb7738561bd48bbfdab4d89f9e00611449f68d62922b184c784b213008957066ee7f3174404676172512c3f139e26332aeded7ca880726a0,e82448c30aed8d1634aa7b527497e8128bd1dabc3926a64300cb186b76f557c6
ncei.noaa.gov/data/gsoy/access/asn00020023.csv,20160828194257,https://www.ncei.noaa.gov/data/gsoy/access/ASN00020023.csv,text/csv,200,ZERY4JNORMHH7LLFMFI5ODZYHSI4CE5S,4762,1100ab5d5a9f20cc8863ca03079b224697b944d3d97b036fe2c7cbca9f41158aed9fc398a3015e7bc5f49860c96369418c4e98cd9fefd0f6bcbfc53033c163d1,49d0a565663049eb1c451a5c1deee274129c734fa6a2b188e269067b2122c56d
rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/702084/702084_2010_solar.csv,20170223013521,http://rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/702084/702084_2010_solar.csv,text/csv,200,US3JPRKCOOEEDYENPO63WAUGMW3VS4XO,1545647,5e9290cb967db1d686ceb2f8d5e19b4dfd522d9f313bf96545417aaf0a2d4e6b1ff40d71befe1f02e127c3d62d1cc5ab8a86737c1403ed5b51d96a25c4cb1b76,288ffa43b28f4af857d73419d44d4e6197c7201b3100e0ba0954d96844390cb5
rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/724926/724926_2002_solar.csv,20170302055607,http://rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/724926/724926_2002_solar.csv,text/csv,200,YP72QTTL4NTG2RDMPDS2HP7N5VIH5EEZ,1331645,ef716d9dbd803e6e14672266a35c0ad32f21bbad20fed8443c3b2ff475c63943f7fe2c428e8ccb553da220e5bf30e01bde22cccb551282ad02aee92e36ea4b9e,60bb428a3208d972698f44a5ee29a66c5595ed8b993f39d7016b73a8f9088b7e
subversion.xray.aps.anl.gov/trac/bcdaext/query?status=closed&format=csv&max=3&page=5&col=id&col=resolution&col=summary&col=owner&col=reporter&order=summary&row=description,20151128071636,https://subversion.xray.aps.anl.gov/trac/bcdaext/query?status=closed&format=csv&max=3&page=5&col=id&col=resolution&col=summary&col=owner&col=reporter&order=summary&row=description,text/csv,200,6VKHC227OEBIEZJK4IAIO2SAITX7OYLL,255,b0f79abc0ee48718ad2ef589a44686e056653244e37e0fd8eb2999a22f75d0e18266e4f06eb303a5d4747e3673cd0abffc4e6ece4cb8f450478054efdb9af6e2,26c6858c8312e3c0f6819b4d6d282eaeef28ac32533907f96304d3d95eb753fc
tidesandcurrents.noaa.gov/noaacurrents/downloadpredictions?fmt=csv&i=&d=2016-08-15&r=1&tz=lst/ldt&u=1&id=act0101_1&t=am/pm&i=&threshold=&thresholdvalue=,20160903225056,http://www.tidesandcurrents.noaa.gov/noaacurrents/DownloadPredictions?fmt=csv&i=&d=2016-08-15&r=1&tz=LST%2fLDT&u=1&id=ACT0101_1&t=am%2fpm&i=&threshold=&thresholdvalue=,text/csv,200,TA3JEVL7EIBWNCRNS2P6DGTUJDBHJRY6,559,da97f0ab4bb8770f77316bcd9dc3fc9a32ab6faf8408e777b6d8d9b3e695622d0e4f37b339b7ba9300684ed773e8c02c56674a58d2a2cb81404b8f7f9df85842,64f1b265b2f5cb2fa37154666a998cb196efbe6184b15d694a20d27a2e27e9a8
tidesandcurrents.noaa.gov/noaacurrents/downloadpredictions?fmt=csv&i=&d=2017-05-27&r=1&tz=lst/ldt&u=1&id=act2861_1&t=am/pm&i=&threshold=&thresholdvalue=,20170629023148,https://www.tidesandcurrents.noaa.gov/noaacurrents/DownloadPredictions?fmt=csv&i=&d=2017-05-27&r=1&tz=LST%2fLDT&u=1&id=ACT2861_1&t=am%2fpm&i=&threshold=&thresholdvalue=,text/csv,200,ZRWFZYGKXKA5R77PU7AZ45IY2WZ3V5DD,559,42454608df7e4e29bdb7f3e59924ffc2d11e0dd003641f264560d7401cb5b0fb8f4dee7e711f2796cc34bf2174f40eae7fb5a302ca9e5f0ad8f3a94e8945a70d,92fc41cb05d5712441d7c1101dc897af87562348f665a4639d80ea51ae30a793
afdc.energy.gov/locator/stations/results/download.csv?access=public&cards_accepted=all&fuel_type=lpg&lpg_include_secondary=true&owner_type=all&state=in&status=e,20150707030900,http://www.afdc.energy.gov/locator/stations/results/download.csv?access=public&cards_accepted=all&fuel_type=LPG&lpg_include_secondary=true&owner_type=all&state=IN&status=E,text/csv,200,O4574BHOIQSNXO27W4FFERQOILG6VQGV,18065,4d40cec633bf3742d95aeb7134fba8a5bd386857e4b10068583a47bfc47c10df2212e29d4c3db089e38b92bf480f982819e8d91afa0881dc71b875dfb83e3a55,f98790ffeffa99a6d3c0e85327b20d232ca04379694931419fb7d8e42b898a1e
cal-access.sos.ca.gov/campaign/committees/detailexpendituresmadeexcel.aspx?id=1007926&session=2007,20080507121455,http://cal-access.sos.ca.gov/Campaign/Committees/DetailExpendituresMadeExcel.aspx?id=1007926&session=2007,text/csv,200,CA7TY2O3WMDARSN2WC273VULDZD7I52O,773,d9f5e861e934bbf47f10dccfa3beed44b880f08933d450b9afb47de67f093395b71fa516c50bc62997e04425c7bebf8e4672c9b2a70e86fabcf9a50df3fc7859,05a45abc690dc7827f332ea8445c5f07f472000a9d1442c9fd6f11b196870fc1
ncei.noaa.gov/data/global-hourly/access/1959/99999912842.csv,20170712204056,https://www.ncei.noaa.gov/data/global-hourly/access/1959/99999912842.csv,text/csv,200,4QBVCWUZTSSGUH76XTDEBHE35RCYOY4D,3790971,cd7f43ccb58184160f92e24055ef447dac7079b6aaeef7d5a7be281e30de04580c7c32d086c5db893e99c82dd202c2d82f934ecc1f8c6f4cf7ca931027e6e96b,ae08fe585b2f9f2b1568c4e6a70f0499eb016c41d600ca65786cd1103a2256cb
ncei.noaa.gov/data/global-hourly/access/1960/84752099999.csv,20170716122250,https://www.ncei.noaa.gov/data/global-hourly/access/1960/84752099999.csv,text/csv,200,GHTAKBVUT7HNJQX2T6XKBSJE77GHPDY7,302110,68ca3e65644b79bf34531e865b40a1f78979da62c013eab3f68579f4f1cb3c926c2db51d249faa47028c94dffbb65f410d9d5d06f79bb8bb221f699601df1816,4d92139821ea52276d3de52a7dbbc3b7ab8e188632e58fb09784c3af6ea12a19
ncei.noaa.gov/data/gsom/access/asn00008136.csv,20160823151042,https://www.ncei.noaa.gov/data/gsom/access/ASN00008136.csv,text/csv,200,MVEBYMEEDNLR3XADSSIQL3XE3JSWZIRY,35258,734e4e4b79aa44b20077ae359b91f8a333987cd3419addb1069e9cbe60cf2a36b441a236ebbc1c93e1b72a3f18afca4ac4960eb23343d54fd0108cc764eddf7c,a6196757fcb98c35063588c3fd2ecb00f6328d4136190ce5aa70cc90b2e7ccb5
ncei.noaa.gov/data/gsom/access/asn00024540.csv,20170521015926,https://www.ncei.noaa.gov/data/gsom/access/ASN00024540.csv,text/csv,200,UJECX7M3SGFUR6BARVZCPH3LLWHOH6NX,51819,04090f2bffc2c376ba78448333bc4b179e6b1bae981ebd4f94f6b23fbd76cfc8eba3f891b841fbf9695a1e1475600dfda3f89f3c9557dd2b15a1434f8ddb6b9c,8798e87ee3420a75475c6f480bdd2bcec48ba80c427729244236d0f9669e1150
ncei.noaa.gov/data/gsom/access/asn00030110.csv,20170102213228,https://www.ncei.noaa.gov/data/gsom/access/ASN00030110.csv,text/csv,200,27XCSNEC426TX2DIVTENWK2KJT3IGY5A,12359,4231f48e556d3cd4950e349a516bf821dabfab3ac53178b304dd77dc6cd584976f03d7ff2713cac146e3a447cefee67ce625a168dcbe428470fb4e698854a9e8,b20f77ca29d3542416dabb7f100b2bafecd0d73e5576f127432a9d8cdde8d242
ncei.noaa.gov/data/gsoy/access/asn00015571.csv,20170525073012,https://www.ncei.noaa.gov/data/gsoy/access/ASN00015571.csv,text/csv,200,KKQPXDNS4KWZM2VO4XKCQDD6VQD4SD5S,2968,aeea02886315543cee145e7feaf0be5a763788c75fb273567977514460e886ac0bb7ff90699070b0fdee9754d50527ceee98ee0e93e15e9ce76722857becca59,3237a386a14fda0936be1929d7ed1f5fd2737b1774937dc81c0e19beaacb637d
ncei.noaa.gov/data/gsoy/access/usc00216276.csv,20161006093909,https://www.ncei.noaa.gov/data/gsoy/access/USC00216276.csv,text/csv,200,PWCVUKS5HURTY4NPO6JQRLDBPQYQLLVA,22703,35fcac9c76ad96458073465556b866bf4f3c940178168db64658245fa4918ae34e598177077a76230260add3bee80c4f7b66d6b30fe68794b4933de14921b912,e8c13e4948878f28399050ba1d733fef4badfd7f3cad278117357495dab8f675
ncei.noaa.gov/data/gsoy/access/usc00508350.csv,20170317045103,https://www.ncei.noaa.gov/data/gsoy/access/USC00508350.csv,text/csv,200,ZK2CJ3IFGDWUZ55QC67GPKXT3JJ3SGQL,1743,25d4c04e8f7f1f10ac94560c9df4b471eff02de7b54520041787376631f0600478099493fa45adebc5a41d4d5f877fcb6304eb46434106ec4cff8f36c1d9f481,6f7b5e1e59baba474e49f5cb12e4ec1ed88915661408ce292fd2e091ed60dfa9
nsf.gov/statistics/2015/nsf15311/digest/data/theme4/t4p2_chart.csv,20160608235449,http://www.nsf.gov/statistics/2015/nsf15311/digest/data/theme4/t4p2_chart.csv,text/csv,200,KE6EQD7PBKPKW52ODLWQNJJ2D7GS7DQA,830,64e591dbdc43d733bea333f7cdf75454e38ea4b42df476e2511e8a42d299ae102eff7d58c961419624e4a14b59310502fc49336b60d37d68c477252543c88aac,0b546b576b3d989749227f327614933aab1a520fb73c31d465b21ca9e586c188
rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/722020/722020_1991_solar.csv,20170307121446,http://rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/722020/722020_1991_solar.csv,text/csv,200,DPPPSN5Q2TGUKGBPVQ3YVJEGLDTLPKGP,1540685,783bca49cd79586319439e3a1c90cc2d30e4f54ff51e981fd4a340c5cdc44879fa074dffb50ab889c24095d791b545bae26c5de3f0e1f1be78f16838d9adf380,b1c6e9e8c71781dd3792877d9a800c6bc136fd39d786942b4532b6db99c54eb9
rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/725477/725477_2007_solar.csv,20170719112137,http://rredc.nrel.gov/solar/old_data/nsrdb/1991-2010/data/hourly/725477/725477_2007_solar.csv,text/csv,200,VGTBJ7E3WAGNXFJG4QYY2M2UM5WYV56Q,1341454,118f46ec8686ae6457d021c082126eb4d3cc8e5612288aee5a773a2cfc9937caff755bc660262df8cee8652ebf4a6b63b4bad898acd26050f166b63d5d999f8d,4af08e7a46051d0e7957b6e34897dce15951eec9f9a0e63da0e87c735189a195
software.sandia.gov/trac/canary/ticket/3920?format=csv,20151130203433,https://software.sandia.gov/trac/canary/ticket/3920?format=csv,text/csv,200,HTS7XJKVETQXNSPT3CL6OW5IIED53YGY,444,81e669a5d8aa18e2e820139ef9777e571fbc084f1d9d7081f087461c697b7be6b3ed3b08dfced129df17ab824a0671e2ba11f455be25689d2bdaf01eb866ae85,5068acd82c705dcc2cdd8e9d78e96f3bdfd0a053e45d271cd87c258c1d05cbd1
spc.noaa.gov/climo/reports/170225_rpts_filtered_hail.csv,20170622133009,http://www.spc.noaa.gov/climo/reports/170225_rpts_filtered_hail.csv,text/csv,200,CS5B7BBM4YHQBTCMANNT6OTT5ZSRDQYE,3520,f89c6cb46b5c394cef9230f998afd860ab29235841a8025abb1ef9d13ce5527ff325f80c9f0475d2e8838660a809b46855083442a26921e93ddb80aaaafa2bfd,4886b97794bdbe819587b4ef0f8c0522a1d79e021720f4c6e22ccdd02b4fad8f
tidesandcurrents.noaa.gov/noaacurrents/downloadpredictions?fmt=csv&i=&d=2016-08-14&r=1&tz=lst/ldt&u=1&id=pct3936_1&t=am/pm&i=&threshold=&thresholdvalue=,20160826224449,http://www.tidesandcurrents.noaa.gov/noaacurrents/DownloadPredictions?fmt=csv&i=&d=2016-08-14&r=1&tz=LST%2fLDT&u=1&id=PCT3936_1&t=am%2fpm&i=&threshold=&thresholdvalue=,text/csv,200,54IQDGNICDSMAF6YLLDJJXYGXMPRNXLR,528,acc04aff804ee036fe67a23f8e80a60896da32e6449b4709d6da32a11ff6c7f20a2ce7ddff3937d9139daa096ee29a514eb7d31de431902aa2c4cec872f130ba,5e2eee2775d1d65b75690c173503c72e48f0267019e610dbfad8b1360ce3738e
tidesandcurrents.noaa.gov/noaacurrents/downloadpredictions?fmt=csv&i=&d=2017-05-26&r=1&tz=lst/ldt&u=1&id=pws0743_9&t=am/pm&i=&threshold=&thresholdvalue=,20170622174012,https://www.tidesandcurrents.noaa.gov/noaacurrents/DownloadPredictions?fmt=csv&i=&d=2017-05-26&r=1&tz=LST%2fLDT&u=1&id=PWS0743_9&t=am%2fpm&i=&threshold=&thresholdvalue=,text/csv,200,BZQ7R4GWTS7QKBGD54FZ6IJ6MCELPWAW,526,3a5c03798dff0828a247daa65bf0415543a70fb51e8c8e7b2b283029cb49282a360f38c4f48451d7d6654133ed350c8b392a07b91e76adcf39d3176183a62f4c,57029415b60b637a92c180c2ea2e6523031295af52f4f852754b0bb80534aec2
xray.aps.anl.gov/ganglia/graph.php?c=sector01&h=s1dserv.xray.aps.anl.gov&r=hour&z=default&jr=&js=&st=1448671155&v=0.000000&m=diskstat_sdf_read_bytes_per_sec&vl=bytes/sec&ti=diskstat_sdf_read_bytes_per_sec&csv=1,20151128025927,http://www.xray.aps.anl.gov/ganglia/graph.php?c=SECTOR01&h=s1dserv.xray.aps.anl.gov&r=hour&z=default&jr=&js=&st=1448671155&v=0.000000&m=diskstat_sdf_read_bytes_per_sec&vl=bytes%2Fsec&ti=diskstat_sdf_read_bytes_per_sec&csv=1,application/csv,200,26EANTRYLMXHPE5WVNIGQS2IA5E6EC4R,6859,70c651eb3d8dcb11461e245b1e0dc3f74ab97c74b8f78bc66486129b3d57c51cbd7b05504eb5b577e1c24b2114159b874f511bad50a44052c1c680e672b22860,763cd18b9e0f8276a6a0f6b317d5ea415787fc0d7a2bebd0390a01be4c61b706
cal-access.sos.ca.gov/campaign/other/detaillatefilingsexcel.aspx?id=1045082&session=2007&type=lcr,20080421165328,http://cal-access.sos.ca.gov/Campaign/Other/DetailLateFilingsExcel.aspx?id=1045082&session=2007&type=lcr,text/csv,200,ANSE4HD7SJI4Z4SEB3LHCEXV3ITQTN4J,429,2c34266ab8fba3db03bf0774a33bb8a23f6ca050958d6912a35a703936f3c5b9d93f98d30789735ba9b70f6b8cf5fd5e2853042eb7eb3727c77283773d579749,d2f9a7fd08073b078bfba3bd1d8ea263de9fe320f68c6ab76b596f155896dd24
cbr2.nrel.gov/beopt2/trac/query?status=!closed&cc=~ewilson&format=csv&order=owner,20170530012735,https://cbr2.nrel.gov/BEopt2/trac/query?status=!closed&cc=~ewilson&format=csv&order=owner,text/csv,200,CULGQUSQD43A6SH77GJ55E6XDDW624GV,1052,048f8555219301c05f3f9c22e7d336b59de5342d4b4c5d22a8253f15d24e5d1e255da970923d3c2f780e985d5c10dbdcb2bc49e20bf230c95f47486e5b4fecaf,346031a3a7cd60ed26afdecb9ce25d07b020fe1fbaee1f327071cff7138d4598
cdc.noaa.gov/gmd/webdata/ccgg/ct2016/data_dygraphs/co2_bhd_surface-insitu_15_baseline_assim_res.csv,20170530001803,https://www.cdc.noaa.gov/gmd/webdata/ccgg/CT2016/data_dygraphs/co2_bhd_surface-insitu_15_baseline_assim_res.csv,text/csv,200,EFSMGZMJH473QF34LPVX7Z3VHU34EW3V,18866,3e8210453750d0525fd4ee558261deaf4623a4d67179d9d95329c8a01aafa64bdabc5f0e73d9f7d6f4a6fd287e6ffa803fa41d7fd34539ffa1b4fe294e51608e,fc5febceef0e63fc885a78f1556f345894277927093b19e25fcbf7f6d4082a88
ncei.noaa.gov/data/global-hourly/access/1935/34363099999.csv,20170607083404,https://www.ncei.noaa.gov/data/global-hourly/access/1935/34363099999.csv,text/csv,200,FOULAP7AHQEGLDCC4NHQEVKASTM66OSR,95564,c98880f95984c716a57e21dd22cd7eb3dcc9ef0db4a8770943d394a7671ebc6d6d501bbfd6e47f1c2842079252c8c00693dfb5146943aef92a3890cd041536bf,baf0c6551c017ffc086a2f95e35f0252a5c80945970e9a3955dc0fe7dbadd73f
tgftp.ncep.noaa.gov/logs/shipstats/shipstat.out.201705210930.csv,20170720074929,http://tgftp.ncep.noaa.gov/logs/shipstats/shipstat.out.201705210930.csv,text/csv,200,OLUZVA7B7NMJ5SXA2WYZK43R26O6KSKT,384284,43757df4ab26cbbb2053533b0942da93fd050226ee4959219aa210617debacb9e986a0a019591738fe99da91a5d846acb8ae65679702f99405360fc345532a5b,9796460a472eee807c205dd262a9cabb5c65a046c65319d76ea27b191c5a90a8
